DATE,AD_CLIENT_ID,PLATFORM_TYPE_CODE,AD_REQUESTS,MATCHED_AD_REQUESTS,AD_REQUESTS_COVERAGE,INDIVIDUAL_AD_IMPRESSIONS,CLICKS,CLICKS_SPAM_RATIO,MATCHED_AD_REQUESTS_CTR,COST_PER_CLICK (USD),EARNINGS (USD),AD_REQUESTS_RPM (USD)
2014-04-25,partner-ebay-us-motors,HighEndMobile,702,702,1,4898,10,0,0.0142,0.43,4.26,6.07
2014-05-06,partner-ebay-us-motors,HighEndMobile,533,533,1,3714,15,0,0.0281,0.47,7.10,13.31
2014-05-25,partner-ebay-us-motors,HighEndMobile,1190,1188,0.9983,8274,21,0,0.0177,0.63,13.20,11.09
2014-05-26,partner-ebay-us-motors,HighEndMobile,1394,1388,0.9957,9596,26,0.0714,0.0187,0.62,16.13,11.57
2014-04-28,partner-ebay-us-motors,HighEndMobile,685,685,1,4776,13,0,0.019,0.46,6.00,8.76
2014-05-19,partner-ebay-us-motors,HighEndMobile,1245,1242,0.9976,8650,22,0,0.0177,0.45,9.91,7.96
2014-06-02,partner-ebay-us-motors,HighEndMobile,1245,1243,0.9984,8659,35,0.1026,0.0282,0.64,22.48,18.05
2014-05-01,partner-ebay-us-motors,HighEndMobile,711,711,1,4976,14,0,0.0197,0.56,7.86,11.06
2014-04-24,partner-ebay-us-motors,HighEndMobile,572,572,1,3990,12,0,0.021,0.75,9.06,15.83
2014-04-26,partner-ebay-us-motors,HighEndMobile,754,754,1,5269,13,0,0.0172,0.45,5.81,7.71
2014-05-04,partner-ebay-us-motors,HighEndMobile,765,764,0.9987,5336,4,0,0.0052,0.25,1.01,1.32
2014-04-29,partner-ebay-us-motors,HighEndMobile,688,688,1,4813,14,0,0.0203,0.46,6.47,9.40
2014-05-22,partner-ebay-us-motors,HighEndMobile,1112,1107,0.9955,7717,22,0.0435,0.0199,1.06,23.31,20.97
2014-05-05,partner-ebay-us-motors,HighEndMobile,628,628,1,4380,4,0,0.0064,0.29,1.17,1.87
2014-05-02,partner-ebay-us-motors,HighEndMobile,654,653,0.9985,4569,7,0,0.0107,1.54,10.75,16.44
2014-06-01,partner-ebay-us-motors,HighEndMobile,1368,1366,0.9985,9503,37,0.0263,0.0271,0.95,35.27,25.78
2014-05-07,partner-ebay-us-motors,HighEndMobile,623,623,1,4354,18,0.0526,0.0289,0.53,9.56,15.34
2014-04-30,partner-ebay-us-motors,HighEndMobile,676,676,1,4712,20,0.0476,0.0296,0.42,8.50,12.57
2014-05-03,partner-ebay-us-motors,HighEndMobile,815,814,0.9988,5665,11,0,0.0135,0.93,10.26,12.59
2014-05-29,partner-ebay-us-motors,HighEndMobile,1034,1033,0.999,7191,15,0,0.0145,0.43,6.46,6.24
2014-05-21,partner-ebay-us-motors,HighEndMobile,904,902,0.9978,6281,10,0.0909,0.0111,0.55,5.54,6.13
2014-06-11,partner-ebay-us-motors,HighEndMobile,1365,1363,0.9985,9497,20,0.0476,0.0147,0.73,14.60,10.70
2014-05-30,partner-ebay-us-motors,HighEndMobile,1129,1123,0.9947,7824,18,0.0526,0.016,0.43,7.66,6.79
2014-05-20,partner-ebay-us-motors,HighEndMobile,1214,1211,0.9975,8416,22,0.0833,0.0182,0.52,11.37,9.37
2014-04-17,partner-ebay-us-motors,HighEndMobile,740,738,0.9973,5160,13,0,0.0176,0.68,8.79,11.87
2014-05-24,partner-ebay-us-motors,HighEndMobile,1075,1071,0.9963,7475,18,0,0.0168,0.68,12.21,11.35
2014-04-15,partner-ebay-us-motors,HighEndMobile,742,741,0.9987,5172,13,0,0.0175,0.81,10.49,14.14
2014-05-17,partner-ebay-us-motors,Tablet,607,607,1,4249,13,0,0.0214,0.58,7.53,12.41
2014-05-10,partner-ebay-us-motors,Tablet,1056,1055,0.9991,7369,15,0.1176,0.0142,0.35,5.23,4.95
2014-05-12,partner-ebay-us-motors,Tablet,1136,1134,0.9982,7919,18,0,0.0159,0.80,14.44,12.71
2014-05-21,partner-ebay-us-motors,Tablet,697,695,0.9971,4864,12,0.0769,0.0173,0.72,8.67,12.44
2014-04-25,partner-ebay-us-motors,Tablet,621,620,0.9984,4328,7,0,0.0113,0.56,3.95,6.36
2014-05-29,partner-ebay-us-motors,Tablet,589,589,1,4108,13,0.1875,0.0221,0.63,8.13,13.81
2014-04-29,partner-ebay-us-motors,Tablet,757,756,0.9987,5219,15,0.25,0.0198,0.52,7.76,10.25
2014-05-04,partner-ebay-us-motors,Tablet,739,739,1,5165,20,0,0.0271,0.66,13.12,17.75
2014-05-18,partner-ebay-us-motors,Tablet,907,906,0.9989,6325,26,0.037,0.0287,0.77,20.05,22.11
2014-04-23,partner-ebay-us-motors,Tablet,705,705,1,4919,27,0,0.0383,0.53,14.18,20.11
2014-05-25,partner-ebay-us-motors,Tablet,884,882,0.9977,6151,15,0.0625,0.017,0.74,11.11,12.57
2014-05-14,partner-ebay-us-motors,Tablet,1046,1043,0.9971,7273,13,0.1333,0.0125,0.79,10.23,9.78
2014-06-02,partner-ebay-us-motors,Tablet,635,634,0.9984,4426,16,0.0588,0.0252,0.59,9.48,14.92
2014-05-28,partner-ebay-us-motors,Tablet,742,740,0.9973,5147,16,0,0.0216,0.76,12.14,16.36
2014-05-02,partner-ebay-us-motors,Tablet,591,590,0.9983,4110,12,0,0.0203,0.91,10.96,18.54
2014-04-28,partner-ebay-us-motors,Tablet,748,748,1,5228,13,0,0.0174,0.61,7.91,10.57
2014-05-07,partner-ebay-us-motors,Tablet,802,802,1,5610,8,0,0.01,0.29,2.33,2.90
2014-04-17,partner-ebay-us-motors,Tablet,599,599,1,4186,14,0,0.0234,0.59,8.28,13.82
2014-05-24,partner-ebay-us-motors,Tablet,898,895,0.9967,6232,19,0,0.0212,0.65,12.26,13.65
2014-04-18,partner-ebay-us-motors,Tablet,796,796,1,5572,14,0,0.0176,0.40,5.64,7.09
2014-04-19,partner-ebay-us-motors,Tablet,887,885,0.9977,6180,19,0.2083,0.0215,0.65,12.40,13.98
2014-05-26,partner-ebay-us-motors,Tablet,779,777,0.9974,5385,4,0,0.0051,0.33,1.32,1.69
2014-04-15,partner-ebay-us-motors,Tablet,757,755,0.9974,5275,11,0,0.0146,1.11,12.26,16.20
2014-05-31,partner-ebay-us-motors,Tablet,565,565,1,3935,19,0,0.0336,1.06,20.16,35.68
2014-06-05,partner-ebay-us-motors,Tablet,501,499,0.996,3473,4,0,0.008,0.26,1.06,2.11
2014-05-09,partner-ebay-us-motors,Tablet,1030,1030,1,7191,14,0.0667,0.0136,0.93,12.99,12.61
2014-04-27,partner-ebay-us-motors,Tablet,1190,1189,0.9992,8317,16,0.1111,0.0135,0.77,12.28,10.32
2014-05-05,partner-ebay-us-motors,Tablet,685,684,0.9985,4783,30,0,0.0439,1.10,32.95,48.10
2014-04-30,partner-ebay-us-motors,Tablet,1043,1043,1,7288,16,0,0.0153,0.69,11.08,10.63
2014-05-23,partner-ebay-us-motors,Tablet,671,666,0.9925,4622,18,0,0.027,0.61,11.06,16.48
2014-04-22,partner-ebay-us-motors,Tablet,615,615,1,4299,15,0,0.0244,0.66,9.87,16.05
2014-05-03,partner-ebay-us-motors,Tablet,827,825,0.9976,5752,16,0,0.0194,0.61,9.69,11.72
2014-06-11,partner-ebay-us-motors,Tablet,476,475,0.9979,3311,7,0,0.0147,1.36,9.51,19.97
2014-05-20,partner-ebay-us-motors,Tablet,683,682,0.9985,4768,16,0,0.0235,0.44,7.11,10.41
2014-05-15,partner-ebay-us-motors,Tablet,746,746,1,5218,7,0,0.0094,1.03,7.19,9.64
2014-05-30,partner-ebay-us-motors,Tablet,656,656,1,4552,12,0,0.0183,0.55,6.66,10.15
2014-05-13,partner-ebay-us-motors,Tablet,947,946,0.9989,6597,14,0,0.0148,0.82,11.52,12.16
2014-06-04,partner-ebay-us-motors,Tablet,526,526,1,3670,10,0.0909,0.019,0.46,4.60,8.74
2014-04-16,partner-ebay-us-motors,Tablet,724,723,0.9986,5048,20,0,0.0277,0.56,11.15,15.39
2014-06-06,partner-ebay-us-motors,Tablet,525,525,1,3665,7,0,0.0133,0.52,3.64,6.93
2014-05-01,partner-ebay-us-motors,Tablet,704,703,0.9986,4863,4,0,0.0057,0.35,1.40,1.99
2014-06-08,partner-ebay-us-motors,Tablet,958,955,0.9969,6647,16,0,0.0168,0.29,4.67,4.88
2014-05-08,partner-ebay-us-motors,Tablet,824,824,1,5736,12,0,0.0146,0.98,11.82,14.34
2014-06-09,partner-ebay-us-motors,Tablet,602,601,0.9983,4200,3,0,0.005,0.23,0.69,1.14
2014-05-22,partner-ebay-us-motors,Tablet,602,601,0.9983,4190,9,0,0.015,0.41,3.65,6.07
2014-04-26,partner-ebay-us-motors,Tablet,821,819,0.9976,5724,18,0.0526,0.022,1.17,21.12,25.73
2014-05-19,partner-ebay-us-motors,Tablet,699,698,0.9986,4878,18,0,0.0258,0.73,13.15,18.81
2014-05-06,partner-ebay-us-motors,Tablet,478,477,0.9979,3332,12,0,0.0252,0.33,3.93,8.21
2014-05-27,partner-ebay-us-motors,Tablet,614,613,0.9984,4265,9,0,0.0147,0.61,5.45,8.87
2014-06-01,partner-ebay-us-motors,Tablet,636,633,0.9953,4403,16,0,0.0253,0.72,11.56,18.18
2014-04-21,partner-ebay-us-motors,Tablet,696,696,1,4862,20,0,0.0287,0.41,8.15,11.71
2014-05-16,partner-ebay-us-motors,Tablet,612,612,1,4279,18,0,0.0294,0.49,8.75,14.29
2014-05-11,partner-ebay-us-motors,Tablet,1224,1223,0.9992,8497,15,0,0.0123,0.47,7.11,5.81
2014-06-07,partner-ebay-us-motors,Tablet,417,415,0.9952,2904,13,0,0.0313,0.55,7.11,17.06
2014-06-03,partner-ebay-us-motors,Tablet,667,667,1,4651,16,0.1111,0.024,0.52,8.28,12.42
2014-04-24,partner-ebay-us-motors,Tablet,589,589,1,4116,13,0,0.0221,0.49,6.32,10.73
2014-06-10,partner-ebay-us-motors,Tablet,542,540,0.9963,3775,13,0,0.0241,0.76,9.93,18.32
2014-04-20,partner-ebay-us-motors,Tablet,905,905,1,6330,8,0,0.0088,0.38,3.01,3.32
2014-05-02,partner-ebay-us-motors,unknown,6,0,0,0,0,,,,0.00,0.00
2014-05-31,partner-ebay-us-motors,unknown,2,0,0,0,0,,,,0.00,0.00
2014-06-04,partner-ebay-us-motors,unknown,5,0,0,0,0,,,,0.00,0.00
2014-04-23,partner-ebay-us-motors,unknown,6,0,0,0,0,,,,0.00,0.00
2014-05-11,partner-ebay-us-motors,unknown,11,0,0,0,0,,,,0.00,0.00
2014-05-29,partner-ebay-us-motors,unknown,7,0,0,0,0,,,,0.00,0.00
2014-05-16,partner-ebay-us-motors,unknown,2,0,0,0,0,,,,0.00,0.00
2014-06-10,partner-ebay-us-motors,unknown,3,0,0,0,0,,,,0.00,0.00
2014-05-06,partner-ebay-us-motors,unknown,6,0,0,0,0,,,,0.00,0.00
2014-04-28,partner-ebay-us-motors,unknown,2,0,0,0,0,,,,0.00,0.00
2014-06-03,partner-ebay-us-motors,unknown,2,0,0,0,0,,,,0.00,0.00
2014-05-03,partner-ebay-us-motors,unknown,11,0,0,0,0,,,,0.00,0.00
2014-05-21,partner-ebay-us-motors,unknown,2,0,0,0,0,,,,0.00,0.00
2014-04-25,partner-ebay-us-motors,unknown,3,0,0,0,0,,,,0.00,0.00
2014-05-23,partner-ebay-us-motors,unknown,3,0,0,0,0,,,,0.00,0.00
2014-06-07,partner-ebay-us-motors,unknown,14,0,0,0,0,,,,0.00,0.00
2014-04-24,partner-ebay-us-motors,unknown,6,0,0,0,0,,,,0.00,0.00
2014-05-26,partner-ebay-us-motors,unknown,5,0,0,0,0,,,,0.00,0.00
2014-05-19,partner-ebay-us-motors,unknown,2,0,0,0,0,,,,0.00,0.00
2014-05-22,partner-ebay-us-motors,unknown,3,0,0,0,0,,,,0.00,0.00
2014-05-28,partner-ebay-us-motors,unknown,8,0,0,0,0,,,,0.00,0.00
2014-04-18,partner-ebay-us-motors,unknown,5,0,0,0,0,,,,0.00,0.00
2014-05-05,partner-ebay-us-motors,unknown,3,0,0,0,0,,,,0.00,0.00
2014-05-25,partner-ebay-us-motors,unknown,70,0,0,0,0,,,,0.00,0.00
2014-05-07,partner-ebay-us-motors,unknown,2,0,0,0,0,,,,0.00,0.00
2014-04-26,partner-ebay-us-motors,unknown,6,0,0,0,0,,,,0.00,0.00
2014-04-15,partner-ebay-us-motors,unknown,2,0,0,0,0,,,,0.00,0.00
2014-05-30,partner-ebay-us-motors,unknown,4,0,0,0,0,,,,0.00,0.00
2014-05-13,partner-ebay-us-motors,unknown,13,0,0,0,0,,,,0.00,0.00
2014-06-02,partner-ebay-us-motors,unknown,21,0,0,0,0,,,,0.00,0.00
2014-04-19,partner-ebay-us-motors,unknown,1,0,0,0,0,,,,0.00,0.00
2014-05-27,partner-ebay-us-motors,unknown,1,0,0,0,0,,,,0.00,0.00
2014-05-10,partner-ebay-us-motors,unknown,2,0,0,0,0,,,,0.00,0.00
2014-05-12,partner-ebay-us-motors,unknown,1,0,0,0,0,,,,0.00,0.00
2014-05-09,partner-ebay-us-motors,unknown,6,0,0,0,0,,,,0.00,0.00
2014-04-22,partner-ebay-us-motors,unknown,3,0,0,0,0,,,,0.00,0.00
2014-05-01,partner-ebay-us-motors,unknown,3,0,0,0,0,,,,0.00,0.00
2014-05-08,partner-ebay-us-motors,unknown,13,0,0,0,0,,,,0.00,0.00
2014-05-24,partner-ebay-us-motors,unknown,3,0,0,0,0,,,,0.00,0.00
2014-04-20,partner-ebay-us-motors,unknown,2,0,0,0,0,,,,0.00,0.00
2014-05-15,partner-ebay-us-motors,unknown,14,0,0,0,0,,,,0.00,0.00
2014-06-06,partner-ebay-us-motors,unknown,5,0,0,0,0,,,,0.00,0.00
2014-04-27,partner-ebay-us-motors,unknown,7,0,0,0,0,,,,0.00,0.00
2014-05-20,partner-ebay-us-motors,unknown,5,0,0,0,0,,,,0.00,0.00
2014-04-30,partner-ebay-us-motors,unknown,2,0,0,0,0,,,,0.00,0.00
2014-06-01,partner-ebay-us-motors,unknown,3,0,0,0,0,,,,0.00,0.00
2014-04-29,partner-ebay-us-motors,unknown,1,0,0,0,0,,,,0.00,0.00
2014-06-11,partner-ebay-us-motors,unknown,9,0,0,0,0,,,,0.00,0.00
2014-06-08,partner-ebay-us-motors,unknown,5,0,0,0,0,,,,0.00,0.00
2014-04-15,partner-ebay-us-null,Desktop,4308648,4212953,0.9778,29100600,207767,0.0297,0.0493,0.31,64063.51,14.87
2014-04-18,partner-ebay-us-null,Desktop,3748124,3670472,0.9793,25367207,179833,0.0276,0.049,0.32,56818.73,15.16
2014-05-10,partner-ebay-us-null,Desktop,3488757,3411005,0.9777,23575402,167649,0.0293,0.0491,0.32,53448.82,15.32
2014-04-25,partner-ebay-us-null,Desktop,3814639,3731444,0.9782,25786790,181143,0.0292,0.0485,0.32,57939.40,15.19
2014-05-05,partner-ebay-us-null,Desktop,4175973,4072727,0.9753,28120597,194589,0.025,0.0478,0.32,62322.14,14.92
2014-05-26,partner-ebay-us-null,Desktop,3941720,3847632,0.9761,26559889,187168,0.0288,0.0486,0.33,62022.09,15.73
2014-05-15,partner-ebay-us-null,Desktop,3936866,3834673,0.974,26487298,185697,0.0273,0.0484,0.33,62206.49,15.80
2014-06-08,partner-ebay-us-null,Desktop,3561737,3493883,0.9809,24104453,166905,0.0293,0.0478,0.32,54169.33,15.21
2014-05-08,partner-ebay-us-null,Desktop,3894481,3793619,0.9741,26191820,180643,0.0276,0.0476,0.33,59787.20,15.35
2014-05-14,partner-ebay-us-null,Desktop,4002905,3900334,0.9744,26941691,188107,0.0293,0.0482,0.33,62511.74,15.62
2014-05-01,partner-ebay-us-null,Desktop,3871514,3786628,0.9781,26168956,180954,0.0294,0.0478,0.32,58414.99,15.09
2014-04-30,partner-ebay-us-null,Desktop,4009733,3920350,0.9777,27095598,190293,0.0252,0.0485,0.31,59481.85,14.83
2014-05-25,partner-ebay-us-null,Desktop,846688,827985,0.9779,5717061,38828,0.0233,0.0469,0.31,12179.75,14.39
2014-05-04,partner-ebay-us-null,Desktop,3967146,3887196,0.9798,26868335,190755,0.0301,0.0491,0.31,58493.90,14.74
2014-05-21,partner-ebay-us-null,Desktop,1644612,1595240,0.97,10995983,73835,0.0243,0.0463,0.35,25573.59,15.55
2014-04-16,partner-ebay-us-null,Desktop,4101407,4009614,0.9776,27694659,194931,0.0284,0.0486,0.31,60586.82,14.77
2014-04-27,partner-ebay-us-null,Desktop,4116482,4039102,0.9812,27939597,204137,0.0303,0.0505,0.30,61780.52,15.01
2014-05-03,partner-ebay-us-null,Desktop,3628649,3553865,0.9794,24556937,173901,0.0266,0.0489,0.31,53347.65,14.70
2014-06-11,partner-ebay-us-null,Desktop,3750090,3663491,0.9769,25242734,170530,0.0248,0.0465,0.34,57914.46,15.44
2014-06-03,partner-ebay-us-null,Desktop,3931858,3839042,0.9764,26461580,176334,0.0273,0.0459,0.34,59961.30,15.25
2014-04-29,partner-ebay-us-null,Desktop,1856711,1820466,0.9805,12597287,88496,0.0272,0.0486,0.30,26675.79,14.37
2014-06-07,partner-ebay-us-null,Desktop,3207047,3144149,0.9804,21692908,147090,0.0268,0.0468,0.34,49307.92,15.37
2014-05-18,partner-ebay-us-null,Desktop,3719929,3638912,0.9782,25161870,181374,0.0311,0.0498,0.32,58213.65,15.65
2014-05-20,partner-ebay-us-null,Desktop,3935447,3835530,0.9746,26491795,183103,0.0266,0.0477,0.33,61132.55,15.53
2014-05-29,partner-ebay-us-null,Desktop,4366912,4269727,0.9777,29455293,181342,0.0272,0.0425,0.34,61867.95,14.17
2014-06-06,partner-ebay-us-null,Desktop,3366298,3290675,0.9775,22681460,150908,0.0247,0.0459,0.35,52251.56,15.52
2014-04-23,partner-ebay-us-null,Desktop,4154281,4062151,0.9778,28068211,197278,0.028,0.0486,0.32,63152.91,15.20
2014-05-12,partner-ebay-us-null,Desktop,4248180,4139784,0.9745,28599179,197187,0.0266,0.0476,0.33,65712.83,15.47
2014-06-09,partner-ebay-us-null,Desktop,3996849,3907018,0.9775,26934012,182766,0.0241,0.0468,0.34,61868.42,15.48
2014-06-04,partner-ebay-us-null,Desktop,3841405,3751039,0.9765,25862554,172472,0.0263,0.046,0.34,58205.09,15.15
2014-05-13,partner-ebay-us-null,Desktop,4084449,3978507,0.9741,27475838,190580,0.0264,0.0479,0.33,63163.73,15.46
2014-05-30,partner-ebay-us-null,Desktop,4002548,3914786,0.9781,27003630,165870,0.0261,0.0424,0.34,57086.81,14.26
2014-04-22,partner-ebay-us-null,Desktop,4228748,4131762,0.9771,28539897,201700,0.0271,0.0488,0.32,65031.49,15.38
2014-05-31,partner-ebay-us-null,Desktop,3400143,3329826,0.9793,22989746,158953,0.0272,0.0477,0.32,51591.56,15.17
2014-04-21,partner-ebay-us-null,Desktop,4243786,4144134,0.9765,28631768,202467,0.0262,0.0489,0.32,64360.18,15.17
2014-06-05,partner-ebay-us-null,Desktop,3660380,3572195,0.9759,24631889,165084,0.0257,0.0462,0.34,56619.29,15.47
2014-06-10,partner-ebay-us-null,Desktop,3852719,3764837,0.9772,25945974,173016,0.0271,0.046,0.34,59146.04,15.35
2014-05-11,partner-ebay-us-null,Desktop,3571506,3492544,0.9779,24130864,169941,0.0303,0.0487,0.32,53915.18,15.10
2014-04-24,partner-ebay-us-null,Desktop,4041756,3948366,0.9769,27278811,191319,0.0275,0.0485,0.32,61064.89,15.11
2014-04-19,partner-ebay-us-null,Desktop,3551949,3484327,0.981,24093079,174672,0.0298,0.0501,0.30,52392.05,14.75
2014-05-28,partner-ebay-us-null,Desktop,3965182,3864608,0.9746,26651307,182014,0.0262,0.0471,0.33,60639.69,15.29
2014-05-27,partner-ebay-us-null,Desktop,4130374,4022506,0.9739,27753270,191544,0.0279,0.0476,0.33,64038.97,15.50
2014-05-19,partner-ebay-us-null,Desktop,4120737,4015849,0.9745,27739025,191325,0.0248,0.0476,0.34,64129.57,15.56
2014-04-17,partner-ebay-us-null,Desktop,3885146,3798194,0.9776,26230855,183390,0.0278,0.0483,0.32,57831.53,14.89
2014-05-02,partner-ebay-us-null,Desktop,3698968,3614039,0.977,24966724,171885,0.0277,0.0476,0.32,54690.71,14.79
2014-05-17,partner-ebay-us-null,Desktop,3445463,3368641,0.9777,23298676,169089,0.0279,0.0502,0.32,53812.53,15.62
2014-05-09,partner-ebay-us-null,Desktop,3640627,3550580,0.9753,24530477,168911,0.0263,0.0476,0.33,55678.20,15.29
2014-06-02,partner-ebay-us-null,Desktop,4023644,3928561,0.9764,27110043,180829,0.0274,0.046,0.34,62276.61,15.48
2014-06-01,partner-ebay-us-null,Desktop,3646472,3572691,0.9798,24669244,168139,0.0302,0.0471,0.33,54920.37,15.06
2014-04-26,partner-ebay-us-null,Desktop,3735728,3664478,0.9809,25347433,183098,0.0288,0.05,0.30,55495.41,14.86
2014-05-07,partner-ebay-us-null,Desktop,4026719,3921881,0.974,27078628,185933,0.0272,0.0474,0.33,60957.82,15.14
2014-04-20,partner-ebay-us-null,Desktop,3546661,3480004,0.9812,24059831,174438,0.0298,0.0501,0.30,53004.61,14.94
2014-05-06,partner-ebay-us-null,Desktop,4084647,3979338,0.9742,27472109,188889,0.0264,0.0475,0.33,61536.69,15.07
2014-04-28,partner-ebay-us-null,Desktop,2529031,2465999,0.9751,17020360,119338,0.0277,0.0484,0.32,38613.12,15.27
2014-05-16,partner-ebay-us-null,Desktop,3677177,3584606,0.9748,24770322,174276,0.0268,0.0486,0.34,58412.05,15.89
2014-04-16,partner-ebay-us-null,HighEndMobile,17876,17225,0.9636,117128,621,0.0251,0.0361,0.21,132.90,7.43
2014-05-16,partner-ebay-us-null,HighEndMobile,16949,16129,0.9516,110274,504,0.0382,0.0312,0.29,145.75,8.60
2014-05-06,partner-ebay-us-null,HighEndMobile,17600,16820,0.9557,114998,625,0.0399,0.0372,0.25,156.54,8.89
2014-05-04,partner-ebay-us-null,HighEndMobile,19206,18553,0.966,127165,732,0.0135,0.0395,0.31,223.35,11.63
2014-06-05,partner-ebay-us-null,HighEndMobile,17375,16856,0.9701,115337,575,0.0512,0.0341,0.26,151.01,8.69
2014-06-03,partner-ebay-us-null,HighEndMobile,18782,18118,0.9646,123718,597,0.0672,0.033,0.27,158.87,8.46
2014-05-18,partner-ebay-us-null,HighEndMobile,19348,18598,0.9612,127637,651,0.0552,0.035,0.27,173.52,8.97
2014-05-20,partner-ebay-us-null,HighEndMobile,19034,18327,0.9629,125663,697,0.0478,0.038,0.28,194.36,10.21
2014-05-03,partner-ebay-us-null,HighEndMobile,18230,17599,0.9654,120662,595,0.0294,0.0338,0.30,178.44,9.79
2014-05-15,partner-ebay-us-null,HighEndMobile,16543,15798,0.955,108047,452,0.0642,0.0286,0.27,120.51,7.28
2014-05-01,partner-ebay-us-null,HighEndMobile,18450,17719,0.9604,121048,580,0.0268,0.0327,0.28,163.64,8.87
2014-05-09,partner-ebay-us-null,HighEndMobile,16230,15541,0.9575,106501,542,0.0287,0.0349,0.28,150.09,9.25
2014-05-21,partner-ebay-us-null,HighEndMobile,7470,7203,0.9643,49232,268,0.0496,0.0372,0.30,79.96,10.70
2014-05-17,partner-ebay-us-null,HighEndMobile,18680,17923,0.9595,122932,587,0.0578,0.0328,0.31,182.99,9.80
2014-05-12,partner-ebay-us-null,HighEndMobile,17432,16707,0.9584,114293,563,0.0474,0.0337,0.30,168.90,9.69
2014-06-06,partner-ebay-us-null,HighEndMobile,15157,14672,0.968,99897,555,0.0398,0.0378,0.25,137.45,9.07
2014-05-05,partner-ebay-us-null,HighEndMobile,18225,17480,0.9591,119721,641,0.0375,0.0367,0.23,150.53,8.26
2014-04-21,partner-ebay-us-null,HighEndMobile,17693,17139,0.9687,117189,563,0.0538,0.0328,0.26,145.52,8.22
2014-06-08,partner-ebay-us-null,HighEndMobile,15700,15228,0.9699,104092,574,0.0385,0.0377,0.30,170.07,10.83
2014-06-09,partner-ebay-us-null,HighEndMobile,15366,14874,0.968,101431,534,0.043,0.0359,0.27,143.87,9.36
2014-05-25,partner-ebay-us-null,HighEndMobile,5308,5121,0.9648,35147,167,0.006,0.0326,0.22,36.36,6.85
2014-04-17,partner-ebay-us-null,HighEndMobile,18042,17339,0.961,118052,637,0.023,0.0367,0.26,168.24,9.33
2014-05-10,partner-ebay-us-null,HighEndMobile,18105,17425,0.9624,119240,568,0.0207,0.0326,0.31,175.14,9.67
2014-05-27,partner-ebay-us-null,HighEndMobile,19183,18433,0.9609,126486,602,0.0353,0.0327,0.29,171.74,8.95
2014-04-29,partner-ebay-us-null,HighEndMobile,8668,8413,0.9706,57729,324,0.0241,0.0385,0.25,81.12,9.36
2014-05-13,partner-ebay-us-null,HighEndMobile,17524,16807,0.9591,115158,527,0.0259,0.0314,0.28,148.31,8.46
2014-04-30,partner-ebay-us-null,HighEndMobile,19334,18517,0.9577,126316,601,0.0212,0.0325,0.23,137.61,7.12
2014-06-02,partner-ebay-us-null,HighEndMobile,18833,18229,0.9679,124794,573,0.0576,0.0314,0.32,181.69,9.65
2014-04-26,partner-ebay-us-null,HighEndMobile,17571,16921,0.963,115265,577,0.0335,0.0341,0.26,149.27,8.50
2014-06-07,partner-ebay-us-null,HighEndMobile,14770,14357,0.972,97918,532,0.0327,0.0371,0.29,154.87,10.49
2014-05-19,partner-ebay-us-null,HighEndMobile,18237,17502,0.9597,120090,633,0.0438,0.0362,0.26,161.46,8.85
2014-04-19,partner-ebay-us-null,HighEndMobile,17890,17244,0.9639,117743,573,0.0188,0.0332,0.28,160.76,8.99
2014-04-18,partner-ebay-us-null,HighEndMobile,17841,17257,0.9673,118063,631,0.0307,0.0366,0.30,187.90,10.53
2014-04-25,partner-ebay-us-null,HighEndMobile,15756,15075,0.9568,102824,584,0.0395,0.0387,0.27,155.92,9.90
2014-04-15,partner-ebay-us-null,HighEndMobile,19394,18695,0.964,127438,605,0.0382,0.0324,0.24,143.50,7.40
2014-05-07,partner-ebay-us-null,HighEndMobile,17654,16968,0.9611,116037,587,0.0377,0.0346,0.30,173.44,9.82
2014-05-26,partner-ebay-us-null,HighEndMobile,19333,18606,0.9624,127531,645,0.043,0.0347,0.26,170.51,8.82
2014-06-10,partner-ebay-us-null,HighEndMobile,14961,14379,0.9611,98309,509,0.0695,0.0354,0.28,142.83,9.55
2014-05-14,partner-ebay-us-null,HighEndMobile,17535,16818,0.9591,115290,539,0.0306,0.032,0.31,167.64,9.56
2014-05-28,partner-ebay-us-null,HighEndMobile,18058,17385,0.9627,119179,616,0.042,0.0354,0.25,153.05,8.48
2014-06-01,partner-ebay-us-null,HighEndMobile,18229,17543,0.9624,119927,644,0.08,0.0367,0.23,149.51,8.20
2014-05-08,partner-ebay-us-null,HighEndMobile,17067,16345,0.9577,111813,561,0.0571,0.0343,0.26,148.05,8.67
2014-06-11,partner-ebay-us-null,HighEndMobile,11422,11007,0.9637,75151,262,0.0438,0.0238,0.19,50.71,4.44
2014-04-20,partner-ebay-us-null,HighEndMobile,18305,17700,0.9669,120964,621,0.0327,0.0351,0.26,162.91,8.90
2014-05-30,partner-ebay-us-null,HighEndMobile,25553,24874,0.9734,170892,677,0.0287,0.0272,0.30,203.36,7.96
2014-04-28,partner-ebay-us-null,HighEndMobile,9528,9209,0.9665,62483,321,0.0855,0.0349,0.24,76.02,7.98
2014-05-02,partner-ebay-us-null,HighEndMobile,17151,16560,0.9655,113386,541,0.0391,0.0327,0.26,140.61,8.20
2014-04-24,partner-ebay-us-null,HighEndMobile,17187,16506,0.9604,112617,583,0.0627,0.0353,0.27,156.05,9.08
2014-04-27,partner-ebay-us-null,HighEndMobile,19285,18581,0.9635,126930,663,0.0307,0.0357,0.23,150.13,7.78
